census_geoid,geography_type,state_fips,county_fips,place_fips,geography_name,acs_vintage,median_household_income,total_population,source_id
1600000US2403800,place,24,,03800,"Ballenger Creek CDP, Maryland",2024,108944,26390,acs5_2024_place_income
1600000US2404000,place,24,,04000,"Baltimore city, Maryland",2024,62177,573243,acs5_2024_place_income
1600000US2404050,place,24,,04050,"Baltimore Highlands CDP, Maryland",2024,62304,8206,acs5_2024_place_income
1600000US2404250,place,24,,04250,"Barclay town, Maryland",2024,66875,225,acs5_2024_place_income
1600000US2404475,place,24,,04475,"Barnesville town, Maryland",2024,231250,208,acs5_2024_place_income
1600000US2404525,place,24,,04525,"Barrelville CDP, Maryland",2024,,71,acs5_2024_place_income
1600000US2404625,place,24,,04625,"Barton town, Maryland",2024,50972,663,acs5_2024_place_income
1600000US2404650,place,24,,04650,"Bartonsville CDP, Maryland",2024,156979,3282,acs5_2024_place_income
1600000US2405250,place,24,,05250,"Beaver Creek CDP, Maryland",2024,168750,439,acs5_2024_place_income
1600000US2405525,place,24,,05525,"Bel Air CDP, Maryland",2024,97685,1837,acs5_2024_place_income
1600000US2405550,place,24,,05550,"Bel Air town, Maryland",2024,74605,10585,acs5_2024_place_income
1600000US2405825,place,24,,05825,"Bel Air North CDP, Maryland",2024,137336,31302,acs5_2024_place_income
1600000US2405950,place,24,,05950,"Bel Air South CDP, Maryland",2024,123653,58137,acs5_2024_place_income
1600000US2406400,place,24,,06400,"Beltsville CDP, Maryland",2024,99642,19176,acs5_2024_place_income
1600000US2406550,place,24,,06550,"Benedict CDP, Maryland",2024,41118,148,acs5_2024_place_income
1600000US2406662,place,24,,06662,"Bensville CDP, Maryland",2024,170072,15848,acs5_2024_place_income
1600000US2406800,place,24,,06800,"Berlin town, Maryland",2024,81438,5232,acs5_2024_place_income
1600000US2406925,place,24,,06925,"Berwyn Heights town, Maryland",2024,146591,3318,acs5_2024_place_income
1600000US2407125,place,24,,07125,"Bethesda CDP, Maryland",2024,192237,69397,acs5_2024_place_income
1600000US2407200,place,24,,07200,"Betterton town, Maryland",2024,86250,391,acs5_2024_place_income
1600000US2407285,place,24,,07285,"Bier CDP, Maryland",2024,113317,118,acs5_2024_place_income
1600000US2407375,place,24,,07375,"Big Pool CDP, Maryland",2024,,41,acs5_2024_place_income
1600000US2407400,place,24,,07400,"Big Spring CDP, Maryland",2024,,21,acs5_2024_place_income
1600000US2407625,place,24,,07625,"Bishopville CDP, Maryland",2024,,516,acs5_2024_place_income
1600000US2407675,place,24,,07675,"Bivalve CDP, Maryland",2024,,175,acs5_2024_place_income
1600000US2407850,place,24,,07850,"Bladensburg town, Maryland",2024,63179,9583,acs5_2024_place_income
1600000US2408050,place,24,,08050,"Bloomington CDP, Maryland",2024,59063,150,acs5_2024_place_income
1600000US2408625,place,24,,08625,"Boonsboro town, Maryland",2024,95956,3809,acs5_2024_place_income
1600000US2408775,place,24,,08775,"Bowie city, Maryland",2024,141995,57926,acs5_2024_place_income
1600000US2408800,place,24,,08800,"Bowleys Quarters CDP, Maryland",2024,99534,7006,acs5_2024_place_income
1600000US2408850,place,24,,08850,"Bowling Green CDP, Maryland",2024,76140,966,acs5_2024_place_income
1600000US2408862,place,24,,08862,"Bowmans Addition CDP, Maryland",2024,82475,1102,acs5_2024_place_income
1600000US2409100,place,24,,09100,"Braddock Heights CDP, Maryland",2024,124000,2892,acs5_2024_place_income
1600000US2409325,place,24,,09325,"Brandywine CDP, Maryland",2024,157587,12160,acs5_2024_place_income
1600000US2409400,place,24,,09400,"Breathedsville CDP, Maryland",2024,,147,acs5_2024_place_income
1600000US2409500,place,24,,09500,"Brentwood town, Maryland",2024,69572,3777,acs5_2024_place_income
1600000US2410150,place,24,,10150,"Brock Hall CDP, Maryland",2024,206451,13615,acs5_2024_place_income
1600000US2410225,place,24,,10225,"Brookeville town, Maryland",2024,165625,161,acs5_2024_place_income
1600000US2410475,place,24,,10475,"Brooklyn Park CDP, Maryland",2024,87989,16067,acs5_2024_place_income
1600000US2410500,place,24,,10500,"Brookmont CDP, Maryland",2024,247150,3671,acs5_2024_place_income
1600000US2410575,place,24,,10575,"Brookview town, Maryland",2024,,33,acs5_2024_place_income
1600000US2410650,place,24,,10650,"Broomes Island CDP, Maryland",2024,,460,acs5_2024_place_income
1600000US2410737,place,24,,10737,"Brown Station CDP, Maryland",2024,168848,3451,acs5_2024_place_income
1600000US2410800,place,24,,10800,"Brownsville CDP, Maryland",2024,,20,acs5_2024_place_income
1600000US2410900,place,24,,10900,"Brunswick city, Maryland",2024,118025,8450,acs5_2024_place_income
1600000US2410925,place,24,,10925,"Bryans Road CDP, Maryland",2024,118361,9371,acs5_2024_place_income
1600000US2410950,place,24,,10950,"Bryantown CDP, Maryland",2024,104271,325,acs5_2024_place_income
1600000US2411050,place,24,,11050,"Buckeystown CDP, Maryland",2024,133611,1192,acs5_2024_place_income
1600000US2411400,place,24,,11400,"Burkittsville town, Maryland",2024,93250,135,acs5_2024_place_income
1600000US2411550,place,24,,11550,"Burnt Mills CDP, Maryland",2024,113463,3751,acs5_2024_place_income
1600000US2411750,place,24,,11750,"Burtonsville CDP, Maryland",2024,134276,10203,acs5_2024_place_income
1600000US2411900,place,24,,11900,"Butlertown CDP, Maryland",2024,72991,511,acs5_2024_place_income
1600000US2412075,place,24,,12075,"Cabin John CDP, Maryland",2024,250001,2179,acs5_2024_place_income
1600000US2412150,place,24,,12150,"California CDP, Maryland",2024,119855,13136,acs5_2024_place_income
1600000US2412175,place,24,,12175,"Callaway CDP, Maryland",2024,160341,930,acs5_2024_place_income
1600000US2412300,place,24,,12300,"Calvert Beach CDP, Maryland",2024,90000,1074,acs5_2024_place_income
1600000US2412350,place,24,,12350,"Calverton CDP, Maryland",2024,107381,17624,acs5_2024_place_income
1600000US2412400,place,24,,12400,"Cambridge city, Maryland",2024,47323,13152,acs5_2024_place_income
1600000US2412600,place,24,,12600,"Camp Springs CDP, Maryland",2024,120456,22544,acs5_2024_place_income
1600000US2412912,place,24,,12912,"Cape St. Claire CDP, Maryland",2024,136111,9236,acs5_2024_place_income
1600000US2413000,place,24,,13000,"Capitol Heights town, Maryland",2024,97155,4020,acs5_2024_place_income
1600000US2413225,place,24,,13225,"Carlos CDP, Maryland",2024,30583,43,acs5_2024_place_income
1600000US2413325,place,24,,13325,"Carney CDP, Maryland",2024,83620,28343,acs5_2024_place_income
1600000US2414125,place,24,,14125,"Catonsville CDP, Maryland",2024,114109,43368,acs5_2024_place_income
1600000US2414225,place,24,,14225,"Cavetown CDP, Maryland",2024,108677,858,acs5_2024_place_income
1600000US2414300,place,24,,14300,"Cearfoss CDP, Maryland",2024,,86,acs5_2024_place_income
1600000US2414325,place,24,,14325,"Cecilton town, Maryland",2024,87813,820,acs5_2024_place_income
1600000US2414550,place,24,,14550,"Cedar Heights CDP, Maryland",2024,76696,2213,acs5_2024_place_income
1600000US2414800,place,24,,14800,"Cedarville CDP, Maryland",2024,61250,730,acs5_2024_place_income
1600000US2414950,place,24,,14950,"Centreville town, Maryland",2024,89602,4761,acs5_2024_place_income
1600000US2415075,place,24,,15075,"Chance CDP, Maryland",2024,66711,230,acs5_2024_place_income
1600000US2415400,place,24,,15400,"Charlestown town, Maryland",2024,122125,1999,acs5_2024_place_income
1600000US2415475,place,24,,15475,"Charlotte Hall CDP, Maryland",2024,84271,1172,acs5_2024_place_income
1600000US2415500,place,24,,15500,"Charlton CDP, Maryland",2024,,0,acs5_2024_place_income
1600000US2415925,place,24,,15925,"Chesapeake Beach town, Maryland",2024,138895,6456,acs5_2024_place_income
1600000US2415950,place,24,,15950,"Chesapeake City town, Maryland",2024,84583,810,acs5_2024_place_income
1600000US2416025,place,24,,16025,"Chesapeake Landing CDP, Maryland",2024,53566,509,acs5_2024_place_income
1600000US2416050,place,24,,16050,"Chesapeake Ranch Estates CDP, Maryland",2024,102669,9241,acs5_2024_place_income
1600000US2416125,place,24,,16125,"Chester CDP, Maryland",2024,102399,4797,acs5_2024_place_income
1600000US2416225,place,24,,16225,"Chestertown town, Maryland",2024,54346,5594,acs5_2024_place_income
1600000US2416550,place,24,,16550,"Cheverly town, Maryland",2024,123535,6096,acs5_2024_place_income
1600000US2416620,place,24,,16620,"Chevy Chase town, Maryland",2024,250001,2906,acs5_2024_place_income
1600000US2416625,place,24,,16625,"Chevy Chase CDP, Maryland",2024,211765,9445,acs5_2024_place_income
1600000US2416720,place,24,,16720,"Chevy Chase Section Five village, Maryland",2024,250001,803,acs5_2024_place_income
1600000US2416730,place,24,,16730,"Chevy Chase Section Three village, Maryland",2024,250001,887,acs5_2024_place_income
1600000US2416775,place,24,,16775,"Chevy Chase View town, Maryland",2024,250001,1063,acs5_2024_place_income
1600000US2416787,place,24,,16787,"Chevy Chase Village town, Maryland",2024,250001,1903,acs5_2024_place_income
1600000US2416800,place,24,,16800,"Chewsville CDP, Maryland",2024,87115,314,acs5_2024_place_income
1600000US2416875,place,24,,16875,"Chillum CDP, Maryland",2024,79864,34871,acs5_2024_place_income
1600000US2417000,place,24,,17000,"Choptank CDP, Maryland",2024,127791,186,acs5_2024_place_income
1600000US2417050,place,24,,17050,"Church Creek town, Maryland",2024,61750,135,acs5_2024_place_income
1600000US2417100,place,24,,17100,"Church Hill town, Maryland",2024,72425,1060,acs5_2024_place_income
1600000US2417350,place,24,,17350,"Clarksburg CDP, Maryland",2024,176678,30487,acs5_2024_place_income
1600000US2417475,place,24,,17475,"Clarysville CDP, Maryland",2024,,13,acs5_2024_place_income
1600000US2417600,place,24,,17600,"Clear Spring town, Maryland",2024,47375,342,acs5_2024_place_income
1600000US2417900,place,24,,17900,"Clinton CDP, Maryland",2024,124803,38376,acs5_2024_place_income
1600000US2418150,place,24,,18150,"Cloverly CDP, Maryland",2024,152083,16646,acs5_2024_place_income
1600000US2418200,place,24,,18200,"Cobb Island CDP, Maryland",2024,,916,acs5_2024_place_income
1600000US2418250,place,24,,18250,"Cockeysville CDP, Maryland",2024,77680,23962,acs5_2024_place_income
1600000US2418475,place,24,,18475,"Colesville CDP, Maryland",2024,130682,14519,acs5_2024_place_income
1600000US2418750,place,24,,18750,"College Park city, Maryland",2024,69721,34540,acs5_2024_place_income
1600000US2418850,place,24,,18850,"Colmar Manor town, Maryland",2024,122794,1566,acs5_2024_place_income
1600000US2419125,place,24,,19125,"Columbia CDP, Maryland",2024,131490,104338,acs5_2024_place_income
1600000US2419825,place,24,,19825,"Coral Hills CDP, Maryland",2024,68603,9756,acs5_2024_place_income
1600000US2419900,place,24,,19900,"Cordova CDP, Maryland",2024,64196,448,acs5_2024_place_income
1600000US2419975,place,24,,19975,"Corriganville CDP, Maryland",2024,76023,622,acs5_2024_place_income
1600000US2420050,place,24,,20050,"Cottage City town, Maryland",2024,80795,1158,acs5_2024_place_income
1600000US2420500,place,24,,20500,"Crellin CDP, Maryland",2024,,165,acs5_2024_place_income
1600000US2420525,place,24,,20525,"Cresaptown CDP, Maryland",2024,68370,5121,acs5_2024_place_income
1600000US2420775,place,24,,20775,"Crisfield city, Maryland",2024,50139,2499,acs5_2024_place_income
1600000US2420875,place,24,,20875,"Crofton CDP, Maryland",2024,150577,29549,acs5_2024_place_income
1600000US2420925,place,24,,20925,"Croom CDP, Maryland",2024,187667,2418,acs5_2024_place_income
1600000US2421075,place,24,,21075,"Crownsville CDP, Maryland",2024,201550,1756,acs5_2024_place_income
1600000US2421150,place,24,,21150,"Crumpton CDP, Maryland",2024,115417,248,acs5_2024_place_income
1600000US2421325,place,24,,21325,"Cumberland city, Maryland",2024,48162,18804,acs5_2024_place_income
1600000US2421475,place,24,,21475,"Damascus CDP, Maryland",2024,158883,17640,acs5_2024_place_income
1600000US2421550,place,24,,21550,"Dames Quarter CDP, Maryland",2024,83750,226,acs5_2024_place_income
1600000US2421675,place,24,,21675,"Danville CDP, Maryland",2024,,341,acs5_2024_place_income
1600000US2421750,place,24,,21750,"Dargan CDP, Maryland",2024,,135,acs5_2024_place_income
1600000US2421800,place,24,,21800,"Darlington CDP, Maryland",2024,81875,353,acs5_2024_place_income
1600000US2421825,place,24,,21825,"Darnestown CDP, Maryland",2024,232135,7051,acs5_2024_place_income
1600000US2421925,place,24,,21925,"Dawson CDP, Maryland",2024,76371,180,acs5_2024_place_income
1600000US2422050,place,24,,22050,"Deale CDP, Maryland",2024,125510,5333,acs5_2024_place_income
1600000US2422100,place,24,,22100,"Deal Island CDP, Maryland",2024,22404,341,acs5_2024_place_income
1600000US2422275,place,24,,22275,"Deer Park town, Maryland",2024,52500,288,acs5_2024_place_income
1600000US2422600,place,24,,22600,"Delmar town, Maryland",2024,85174,4261,acs5_2024_place_income
1600000US2422725,place,24,,22725,"Denton town, Maryland",2024,66510,4936,acs5_2024_place_income
1600000US2422775,place,24,,22775,"Derwood CDP, Maryland",2024,118194,1984,acs5_2024_place_income
1600000US2422825,place,24,,22825,"Detmold CDP, Maryland",2024,53423,116,acs5_2024_place_income
1600000US2423025,place,24,,23025,"District Heights city, Maryland",2024,86955,5891,acs5_2024_place_income
1600000US2423500,place,24,,23500,"Downsville CDP, Maryland",2024,220063,958,acs5_2024_place_income
1600000US2423700,place,24,,23700,"Drum Point CDP, Maryland",2024,109231,3589,acs5_2024_place_income
1600000US2423975,place,24,,23975,"Dundalk CDP, Maryland",2024,64520,65969,acs5_2024_place_income
1600000US2424050,place,24,,24050,"Dunkirk CDP, Maryland",2024,149271,2166,acs5_2024_place_income
1600000US2424200,place,24,,24200,"Eagle Harbor town, Maryland",2024,81771,72,acs5_2024_place_income
1600000US2424250,place,24,,24250,"Eakles Mill CDP, Maryland",2024,,0,acs5_2024_place_income
1600000US2424450,place,24,,24450,"East New Market town, Maryland",2024,42917,246,acs5_2024_place_income
1600000US2424475,place,24,,24475,"Easton town, Maryland",2024,74653,17308,acs5_2024_place_income
1600000US2424650,place,24,,24650,"East Riverdale CDP, Maryland",2024,81831,18336,acs5_2024_place_income
1600000US2424825,place,24,,24825,"Eckhart Mines CDP, Maryland",2024,64100,670,acs5_2024_place_income
1600000US2424850,place,24,,24850,"Eden CDP, Maryland",2024,39559,1053,acs5_2024_place_income
1600000US2424925,place,24,,24925,"Edesville CDP, Maryland",2024,,34,acs5_2024_place_income
1600000US2424950,place,24,,24950,"Edgemere CDP, Maryland",2024,103165,9061,acs5_2024_place_income
1600000US2425000,place,24,,25000,"Edgemont CDP, Maryland",2024,62462,107,acs5_2024_place_income
1600000US2425050,place,24,,25050,"Edgewater CDP, Maryland",2024,114365,8519,acs5_2024_place_income
1600000US2425150,place,24,,25150,"Edgewood CDP, Maryland",2024,80772,24922,acs5_2024_place_income
1600000US2425425,place,24,,25425,"Edmonston town, Maryland",2024,78333,1307,acs5_2024_place_income
1600000US2425575,place,24,,25575,"Eldersburg CDP, Maryland",2024,142954,31695,acs5_2024_place_income
1600000US2425600,place,24,,25600,"Eldorado town, Maryland",2024,51563,30,acs5_2024_place_income
1600000US2425750,place,24,,25750,"Elkridge CDP, Maryland",2024,139913,26283,acs5_2024_place_income
1600000US2425800,place,24,,25800,"Elkton town, Maryland",2024,58640,15910,acs5_2024_place_income
1600000US2425925,place,24,,25925,"Ellerslie CDP, Maryland",2024,37240,514,acs5_2024_place_income
1600000US2426000,place,24,,26000,"Ellicott City CDP, Maryland",2024,156964,75257,acs5_2024_place_income
1600000US2426025,place,24,,26025,"Elliott CDP, Maryland",2024,,10,acs5_2024_place_income
1600000US2426200,place,24,,26200,"Emmitsburg town, Maryland",2024,81250,2845,acs5_2024_place_income
1600000US2426550,place,24,,26550,"Ernstville CDP, Maryland",2024,,0,acs5_2024_place_income
1600000US2426600,place,24,,26600,"Essex CDP, Maryland",2024,67168,40580,acs5_2024_place_income
1600000US2427250,place,24,,27250,"Fairland CDP, Maryland",2024,98800,26231,acs5_2024_place_income
1600000US2427325,place,24,,27325,"Fairlee CDP, Maryland",2024,,299,acs5_2024_place_income
1600000US2427375,place,24,,27375,"Fairmount CDP, Maryland",2024,51827,440,acs5_2024_place_income
1600000US2427400,place,24,,27400,"Fairmount Heights town, Maryland",2024,78516,1416,acs5_2024_place_income
1600000US2427425,place,24,,27425,"Fairplay CDP, Maryland",2024,120652,511,acs5_2024_place_income
1600000US2427500,place,24,,27500,"Fairview CDP, Maryland",2024,,0,acs5_2024_place_income
1600000US2427580,place,24,,27580,"Fairwood CDP, Maryland",2024,181458,7526,acs5_2024_place_income
1600000US2427700,place,24,,27700,"Fallston CDP, Maryland",2024,154688,10013,acs5_2024_place_income
1600000US2427900,place,24,,27900,"Federalsburg town, Maryland",2024,33571,2837,acs5_2024_place_income
1600000US2428075,place,24,,28075,"Ferndale CDP, Maryland",2024,94948,17529,acs5_2024_place_income
1600000US2428275,place,24,,28275,"Finzel CDP, Maryland",2024,115343,740,acs5_2024_place_income
1600000US2428300,place,24,,28300,"Fishing Creek CDP, Maryland",2024,,207,acs5_2024_place_income
1600000US2428425,place,24,,28425,"Flintstone CDP, Maryland",2024,,8,acs5_2024_place_income
1600000US2428512,place,24,,28512,"Flower Hill CDP, Maryland",2024,112975,13794,acs5_2024_place_income
1600000US2428640,place,24,,28640,"Forest Glen CDP, Maryland",2024,127820,6840,acs5_2024_place_income
1600000US2428725,place,24,,28725,"Forest Heights town, Maryland",2024,98734,2642,acs5_2024_place_income
1600000US2429000,place,24,,29000,"Forestville CDP, Maryland",2024,70579,10495,acs5_2024_place_income
1600000US2429400,place,24,,29400,"Fort Meade CDP, Maryland",2024,103261,11225,acs5_2024_place_income
1600000US2429450,place,24,,29450,"Fort Ritchie CDP, Maryland",2024,,0,acs5_2024_place_income
1600000US2429525,place,24,,29525,"Fort Washington CDP, Maryland",2024,143333,25134,acs5_2024_place_income
1600000US2429712,place,24,,29712,"Fountainhead-Orchard Hills CDP, Maryland",2024,103340,6567,acs5_2024_place_income
1600000US2429790,place,24,,29790,"Four Corners CDP, Maryland",2024,203125,8150,acs5_2024_place_income
1600000US2430100,place,24,,30100,"Franklin CDP, Maryland",2024,26193,373,acs5_2024_place_income
1600000US2430325,place,24,,30325,"Frederick city, Maryland",2024,97069,83395,acs5_2024_place_income
1600000US2430567,place,24,,30567,"Frenchtown-Rumbly CDP, Maryland",2024,20915,52,acs5_2024_place_income
1600000US2430575,place,24,,30575,"Friendly CDP, Maryland",2024,127670,11119,acs5_2024_place_income
1600000US2430650,place,24,,30650,"Friendship CDP, Maryland",2024,154792,278,acs5_2024_place_income
1600000US2430800,place,24,,30800,"Friendship Heights Village CDP, Maryland",2024,119384,4002,acs5_2024_place_income
1600000US2430850,place,24,,30850,"Friendsville town, Maryland",2024,46053,416,acs5_2024_place_income
1600000US2430900,place,24,,30900,"Frostburg city, Maryland",2024,52977,6977,acs5_2024_place_income
1600000US2430950,place,24,,30950,"Fruitland city, Maryland",2024,64004,5801,acs5_2024_place_income
1600000US2431025,place,24,,31025,"Fulton CDP, Maryland",2024,222039,5677,acs5_2024_place_income
1600000US2431100,place,24,,31100,"Funkstown town, Maryland",2024,61392,1076,acs5_2024_place_income
1600000US2431175,place,24,,31175,"Gaithersburg city, Maryland",2024,112467,69825,acs5_2024_place_income
1600000US2431225,place,24,,31225,"Galena town, Maryland",2024,88958,728,acs5_2024_place_income
1600000US2431250,place,24,,31250,"Galestown town, Maryland",2024,,114,acs5_2024_place_income
1600000US2431275,place,24,,31275,"Galesville CDP, Maryland",2024,205205,1062,acs5_2024_place_income
1600000US2431350,place,24,,31350,"Gambrills CDP, Maryland",2024,148594,2830,acs5_2024_place_income
1600000US2431400,place,24,,31400,"Gapland CDP, Maryland",2024,,26,acs5_2024_place_income
1600000US2431525,place,24,,31525,"Garrett Park town, Maryland",2024,250001,932,acs5_2024_place_income
1600000US2431575,place,24,,31575,"Garretts Mill CDP, Maryland",2024,,244,acs5_2024_place_income
1600000US2431625,place,24,,31625,"Garrison CDP, Maryland",2024,102423,9469,acs5_2024_place_income
1600000US2431875,place,24,,31875,"Georgetown CDP, Maryland",2024,,8,acs5_2024_place_income
1600000US2432025,place,24,,32025,"Germantown CDP, Maryland",2024,117546,90719,acs5_2024_place_income
1600000US2432175,place,24,,32175,"Gilmore CDP, Maryland",2024,110179,288,acs5_2024_place_income
1600000US2432250,place,24,,32250,"Girdletree CDP, Maryland",2024,,77,acs5_2024_place_income
1600000US2432350,place,24,,32350,"Glassmanor CDP, Maryland",2024,66327,16981,acs5_2024_place_income
1600000US2432500,place,24,,32500,"Glenarden city, Maryland",2024,106414,6344,acs5_2024_place_income
1600000US2432650,place,24,,32650,"Glen Burnie CDP, Maryland",2024,88280,72590,acs5_2024_place_income
1600000US2432900,place,24,,32900,"Glen Echo town, Maryland",2024,213750,276,acs5_2024_place_income
1600000US2433250,place,24,,33250,"Glenmont CDP, Maryland",2024,126542,17208,acs5_2024_place_income
1600000US2433400,place,24,,33400,"Glenn Dale CDP, Maryland",2024,134333,13772,acs5_2024_place_income
1600000US2433850,place,24,,33850,"Golden Beach CDP, Maryland",2024,133194,3830,acs5_2024_place_income
1600000US2433950,place,24,,33950,"Goldsboro town, Maryland",2024,39643,248,acs5_2024_place_income
1600000US2434150,place,24,,34150,"Gorman CDP, Maryland",2024,,100,acs5_2024_place_income
1600000US2434350,place,24,,34350,"Graceham CDP, Maryland",2024,93036,121,acs5_2024_place_income
1600000US2434425,place,24,,34425,"Grahamtown CDP, Maryland",2024,104274,537,acs5_2024_place_income
1600000US2434525,place,24,,34525,"Grantsville town, Maryland",2024,38512,1013,acs5_2024_place_income
1600000US2434550,place,24,,34550,"Grasonville CDP, Maryland",2024,120676,3564,acs5_2024_place_income
1600000US2434775,place,24,,34775,"Greenbelt city, Maryland",2024,85997,24678,acs5_2024_place_income
1600000US2435200,place,24,,35200,"Greensboro town, Maryland",2024,53611,2634,acs5_2024_place_income
1600000US2435225,place,24,,35225,"Greensburg CDP, Maryland",2024,120250,314,acs5_2024_place_income
1600000US2435412,place,24,,35412,"Green Valley CDP, Maryland",2024,171707,13602,acs5_2024_place_income
1600000US2436075,place,24,,36075,"Hagerstown city, Maryland",2024,52221,43665,acs5_2024_place_income
1600000US2436125,place,24,,36125,"Halfway CDP, Maryland",2024,71036,10849,acs5_2024_place_income
1600000US2436500,place,24,,36500,"Hampstead town, Maryland",2024,97871,6251,acs5_2024_place_income
1600000US2436512,place,24,,36512,"Hampton CDP, Maryland",2024,170688,5372,acs5_2024_place_income
1600000US2436600,place,24,,36600,"Hancock town, Maryland",2024,34886,1625,acs5_2024_place_income
1600000US2437600,place,24,,37600,"Havre de Grace city, Maryland",2024,105817,14994,acs5_2024_place_income
1600000US2437875,place,24,,37875,"Hebron town, Maryland",2024,97841,1566,acs5_2024_place_income
1600000US2437925,place,24,,37925,"Henderson town, Maryland",2024,100938,132,acs5_2024_place_income
1600000US2438025,place,24,,38025,"Herald Harbor CDP, Maryland",2024,147778,2430,acs5_2024_place_income
1600000US2438437,place,24,,38437,"Highfield-Cascade CDP, Maryland",2024,62368,1089,acs5_2024_place_income
1600000US2438475,place,24,,38475,"Highland CDP, Maryland",2024,250001,972,acs5_2024_place_income
1600000US2438500,place,24,,38500,"Highland Beach town, Maryland",2024,169375,107,acs5_2024_place_income
1600000US2438850,place,24,,38850,"Hillandale CDP, Maryland",2024,164871,5060,acs5_2024_place_income
1600000US2438975,place,24,,38975,"Hillcrest Heights CDP, Maryland",2024,82785,16063,acs5_2024_place_income
1600000US2439175,place,24,,39175,"Hillsboro town, Maryland",2024,66875,127,acs5_2024_place_income
1600000US2440200,place,24,,40200,"Honeygo CDP, Maryland",2024,146384,12250,acs5_2024_place_income
1600000US2440700,place,24,,40700,"Hughesville CDP, Maryland",2024,106250,2098,acs5_2024_place_income
1600000US2441025,place,24,,41025,"Huntingtown CDP, Maryland",2024,185313,2689,acs5_2024_place_income
1600000US2441125,place,24,,41125,"Hurlock town, Maryland",2024,58511,2819,acs5_2024_place_income
1600000US2441175,place,24,,41175,"Hutton CDP, Maryland",2024,,157,acs5_2024_place_income
1600000US2441250,place,24,,41250,"Hyattsville city, Maryland",2024,91941,20966,acs5_2024_place_income
1600000US2441475,place,24,,41475,"Ilchester CDP, Maryland",2024,152103,28364,acs5_2024_place_income
1600000US2441500,place,24,,41500,"Indian Head town, Maryland",2024,89063,4055,acs5_2024_place_income
1600000US2441700,place,24,,41700,"Indian Springs CDP, Maryland",2024,,61,acs5_2024_place_income
1600000US2442325,place,24,,42325,"Jarrettsville CDP, Maryland",2024,146635,2560,acs5_2024_place_income
1600000US2442350,place,24,,42350,"Jefferson CDP, Maryland",2024,150854,3314,acs5_2024_place_income
1600000US2442450,place,24,,42450,"Jennings CDP, Maryland",2024,,16,acs5_2024_place_income
1600000US2442550,place,24,,42550,"Jessup CDP, Maryland",2024,128851,9931,acs5_2024_place_income
1600000US2442575,place,24,,42575,"Jesterville CDP, Maryland",2024,,42,acs5_2024_place_income
1600000US2442875,place,24,,42875,"Joppatowne CDP, Maryland",2024,117881,14237,acs5_2024_place_income
1600000US2442950,place,24,,42950,"Jugtown CDP, Maryland",2024,,97,acs5_2024_place_income
1600000US2443100,place,24,,43100,"Keedysville town, Maryland",2024,149545,1183,acs5_2024_place_income
1600000US2443200,place,24,,43200,"Kemp Mill CDP, Maryland",2024,146354,13042,acs5_2024_place_income
1600000US2443280,place,24,,43280,"Kemps Mill CDP, Maryland",2024,,49,acs5_2024_place_income
1600000US2443475,place,24,,43475,"Kennedyville CDP, Maryland",2024,36510,205,acs5_2024_place_income
1600000US2443500,place,24,,43500,"Kensington town, Maryland",2024,152284,2369,acs5_2024_place_income
1600000US2443725,place,24,,43725,"Kent Narrows CDP, Maryland",2024,139259,507,acs5_2024_place_income
1600000US2443900,place,24,,43900,"Kettering CDP, Maryland",2024,126938,14014,acs5_2024_place_income
1600000US2444325,place,24,,44325,"Kingstown CDP, Maryland",2024,93625,1713,acs5_2024_place_income
1600000US2444350,place,24,,44350,"Kingsville CDP, Maryland",2024,128563,4687,acs5_2024_place_income
1600000US2444450,place,24,,44450,"Kitzmiller town, Maryland",2024,55500,264,acs5_2024_place_income
1600000US2444525,place,24,,44525,"Klondike CDP, Maryland",2024,62837,54,acs5_2024_place_income
1600000US2444715,place,24,,44715,"Konterra CDP, Maryland",2024,130000,3641,acs5_2024_place_income
1600000US2444817,place,24,,44817,"Lake Arbor CDP, Maryland",2024,121211,14335,acs5_2024_place_income
1600000US2444975,place,24,,44975,"Lake Shore CDP, Maryland",2024,130689,18249,acs5_2024_place_income
1600000US2445325,place,24,,45325,"Landover CDP, Maryland",2024,72100,24514,acs5_2024_place_income
1600000US2445400,place,24,,45400,"Landover Hills town, Maryland",2024,92500,2031,acs5_2024_place_income
1600000US2445525,place,24,,45525,"Langley Park CDP, Maryland",2024,85321,21508,acs5_2024_place_income
1600000US2445550,place,24,,45550,"Lanham CDP, Maryland",2024,103556,11433,acs5_2024_place_income
1600000US2445650,place,24,,45650,"Lansdowne CDP, Maryland",2024,58605,7876,acs5_2024_place_income
1600000US2445750,place,24,,45750,"La Plata town, Maryland",2024,121208,10683,acs5_2024_place_income
1600000US2445825,place,24,,45825,"Largo CDP, Maryland",2024,103375,12229,acs5_2024_place_income
1600000US2445900,place,24,,45900,"Laurel city, Maryland",2024,100504,29798,acs5_2024_place_income
1600000US2446075,place,24,,46075,"La Vale CDP, Maryland",2024,77500,4196,acs5_2024_place_income
1600000US2446150,place,24,,46150,"Layhill CDP, Maryland",2024,146308,5497,acs5_2024_place_income
1600000US2446250,place,24,,46250,"Laytonsville town, Maryland",2024,240500,677,acs5_2024_place_income
1600000US2446375,place,24,,46375,"Leisure World CDP, Maryland",2024,62011,8882,acs5_2024_place_income
1600000US2446400,place,24,,46400,"Leitersburg CDP, Maryland",2024,,498,acs5_2024_place_income
