place_geoid,place_name,state_fips,district_geoid,district_name,place_area_share_pct,match_method,confidence,validation_status,notes
1600000US2904222,Bellefontaine Neighbors city,29,9700000US2913830,Hazelwood School District,26.491,census_tiger_2023_polygon_intersection,low,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2904348,Bel-Nor village,29,9700000US2922650,Normandy Schools Collaborative,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2904366,Bel-Ridge village,29,9700000US2922650,Normandy Schools Collaborative,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2904906,Berkeley city,29,9700000US2912010,Ferguson-Florissant R-II School District,94.830,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2904906,Berkeley city,29,9700000US2913830,Hazelwood School District,5.170,census_tiger_2023_polygon_intersection,low,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2905248,Beverly Hills city,29,9700000US2922650,Normandy Schools Collaborative,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2906004,Black Jack city,29,9700000US2912010,Ferguson-Florissant R-II School District,0.284,census_tiger_2023_polygon_intersection,low,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2906004,Black Jack city,29,9700000US2913830,Hazelwood School District,99.716,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2908164,Breckenridge Hills city,29,9700000US2926640,Ritenour School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2940448,Lambert village,29,9700000US2904890,Scott County R-IV School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2910450,Calhoun city,29,9700000US2906480,Calhoun R-VIII School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2956272,Park Hills city,29,9700000US2918240,West St. Francois County R-IV School District,0.138,census_tiger_2023_polygon_intersection,low,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2956272,Park Hills city,29,9700000US2911910,Farmington R-VII School District,17.328,census_tiger_2023_polygon_intersection,low,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2956272,Park Hills city,29,9700000US2929170,Central R-III School District,81.512,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2956272,Park Hills city,29,9700000US2905430,North St. Francis County R-I School District,1.022,census_tiger_2023_polygon_intersection,low,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2954038,Odessa city,29,9700000US2923100,Odessa R-VII School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2922672,Ethel town,29,9700000US2921880,Macon County R-IV School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2945326,Macon city,29,9700000US2919410,Macon County R-I School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2953624,Oak Grove city,29,9700000US2923100,Odessa R-VII School District,0.806,census_tiger_2023_polygon_intersection,low,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2953624,Oak Grove city,29,9700000US2923010,Oak Grove R-VI School District,95.559,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2953624,Oak Grove city,29,9700000US2913080,Grain Valley R-V School District,3.634,census_tiger_2023_polygon_intersection,low,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2903556,Bates City city,29,9700000US2923100,Odessa R-VII School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2916102,Concordia city,29,9700000US2910080,Concordia R-II School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2916408,Corder city,29,9700000US2914400,Lafayette County C-1 School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2931960,Higginsville city,29,9700000US2914400,Lafayette County C-1 School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2941870,Lexington city,29,9700000US2918480,Lexington R-V School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2946964,Mayview city,29,9700000US2923100,Odessa R-VII School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2977866,Waverly city,29,9700000US2903000,Santa Fe R-X School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2924706,Flordell Hills city,29,9700000US2916290,Jennings School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2979054,Westwood village,29,9700000US2923580,Parkway C-2 School District,45.110,census_tiger_2023_polygon_intersection,low,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2979054,Westwood village,29,9700000US2917820,Ladue School District,54.890,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2980314,Winchester city,29,9700000US2926850,Rockwood R-VI School District,18.300,census_tiger_2023_polygon_intersection,low,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2980314,Winchester city,29,9700000US2923580,Parkway C-2 School District,81.700,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2908236,Brentwood city,29,9700000US2931530,Webster Groves School District,0.749,census_tiger_2023_polygon_intersection,low,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2908236,Brentwood city,29,9700000US2905880,Brentwood School District,99.251,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2908398,Bridgeton city,29,9700000US2926640,Ritenour School District,0.902,census_tiger_2023_polygon_intersection,low,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2908398,Bridgeton city,29,9700000US2912010,Ferguson-Florissant R-II School District,0.938,census_tiger_2023_polygon_intersection,low,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2908398,Bridgeton city,29,9700000US2913830,Hazelwood School District,47.454,census_tiger_2023_polygon_intersection,low,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2908398,Bridgeton city,29,9700000US2923700,Pattonville R-III School District,50.706,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2913078,Champ village,29,9700000US2923700,Pattonville R-III School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2913330,Charlack city,29,9700000US2926640,Ritenour School District,94.288,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2913330,Charlack city,29,9700000US2922650,Normandy Schools Collaborative,5.712,census_tiger_2023_polygon_intersection,low,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2913600,Chesterfield city,29,9700000US2926850,Rockwood R-VI School District,52.417,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2913600,Chesterfield city,29,9700000US2923580,Parkway C-2 School District,47.583,census_tiger_2023_polygon_intersection,low,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2914176,Clarkson Valley city,29,9700000US2926850,Rockwood R-VI School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2914572,Clayton city,29,9700000US2909720,Clayton School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2916822,Country Club Hills city,29,9700000US2922650,Normandy Schools Collaborative,0.779,census_tiger_2023_polygon_intersection,low,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2916822,Country Club Hills city,29,9700000US2916290,Jennings School District,99.221,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2906832,Bogard city,29,9700000US2907380,Carrollton R-VII School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2903052,Bakersfield village,29,9700000US2904140,Bakersfield R-IV School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2926218,Gainesville city,29,9700000US2912600,Gainesville R-V School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2972898,Theodosia village,29,9700000US2923400,Lutie R-VI School District,92.256,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2952760,Norborne city,29,9700000US2922620,Norborne R-VIII School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2948098,Milford village,29,9700000US2917850,Lamar R-I School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2902530,Aullville village,29,9700000US2910080,Concordia R-II School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2946208,Marlborough village,29,9700000US2902910,Affton 101 School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2953750,Oakland city,29,9700000US2916770,Kirkwood R-VII School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2917218,Crestwood city,29,9700000US2902910,Affton 101 School District,3.456,census_tiger_2023_polygon_intersection,low,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2917218,Crestwood city,29,9700000US2918690,Lindbergh School District,96.544,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2919018,Dellwood city,29,9700000US2926670,Riverview Gardens School District,60.991,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2919018,Dellwood city,29,9700000US2912010,Ferguson-Florissant R-II School District,30.432,census_tiger_2023_polygon_intersection,low,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2919018,Dellwood city,29,9700000US2913830,Hazelwood School District,8.577,census_tiger_2023_polygon_intersection,low,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2919270,Des Peres city,29,9700000US2916770,Kirkwood R-VII School District,64.396,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2919270,Des Peres city,29,9700000US2923580,Parkway C-2 School District,35.604,census_tiger_2023_polygon_intersection,low,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2921898,Ellisville city,29,9700000US2926850,Rockwood R-VI School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2922834,Eureka city,29,9700000US2923460,Meramec Valley R-III School District,6.781,census_tiger_2023_polygon_intersection,low,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2922834,Eureka city,29,9700000US2926850,Rockwood R-VI School District,93.219,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2923950,Fenton city,29,9700000US2918690,Lindbergh School District,47.565,census_tiger_2023_polygon_intersection,low,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2923950,Fenton city,29,9700000US2926850,Rockwood R-VI School District,52.435,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2919396,Dexter city,29,9700000US2910770,Dexter R-XI School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2956900,Penermon village,29,9700000US2926400,Richland R-I School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2960788,Raytown city,29,9700000US2914340,Hickman Mills C-1 School District,1.029,census_tiger_2023_polygon_intersection,low,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2960788,Raytown city,29,9700000US2926070,Raytown C-2 School District,98.971,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2975202,Unity Village village,29,9700000US2918300,Lee's Summit R-VII School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2906454,Bloomsdale city,29,9700000US2929370,Ste. Genevieve County R-II School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2912682,Centerview city,29,9700000US2908320,Johnson County R-VII School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2913654,Chilhowee town,29,9700000US2908730,Chilhowee R-IV School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2907318,Boonville city,29,9700000US2905580,Boonville R-I School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2909658,Bunceton city,29,9700000US2906150,Cooper County R-IV School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2959726,Prairie Home city,29,9700000US2925530,Prairie Home R-V School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2981016,Wooldridge village,29,9700000US2905580,Boonville R-I School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2928198,Grand Pass village,29,9700000US2903000,Santa Fe R-X School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2950510,Mount Leonard town,29,9700000US2919920,Malta Bend R-V School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2910360,Cairo village,29,9700000US2922860,Northeast Randolph County R-IV School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2914896,Clifton Hill city,29,9700000US2931860,Westran R-I School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2931924,Higbee city,29,9700000US2914370,Higbee R-VIII School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2949034,Moberly city,29,9700000US2921100,Moberly School District,98.584,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2927676,Golden City city,29,9700000US2912930,Golden City R-III School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2913690,Chillicothe city,29,9700000US2908760,Chillicothe R-II School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2944390,Ludlow town,29,9700000US2928680,Southwest Livingston County R-I School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2932572,Holden city,29,9700000US2914490,Holden R-III School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2941402,Leeton city,29,9700000US2918360,Leeton R-X School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2941348,Lee's Summit city,29,9700000US2923730,Raymore-Peculiar R-II School District,2.363,census_tiger_2023_polygon_intersection,low,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2941348,Lee's Summit city,29,9700000US2905310,Blue Springs R-IV School District,13.981,census_tiger_2023_polygon_intersection,low,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2941348,Lee's Summit city,29,9700000US2913140,Grandview C-4 School District,5.128,census_tiger_2023_polygon_intersection,low,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2941348,Lee's Summit city,29,9700000US2918300,Lee's Summit R-VII School District,76.828,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2941348,Lee's Summit city,29,9700000US2914340,Hickman Mills C-1 School District,1.663,census_tiger_2023_polygon_intersection,low,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2941348,Lee's Summit city,29,9700000US2915480,Independence 30 School District,0.036,census_tiger_2023_polygon_intersection,low,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2930016,Halltown village,29,9700000US2921000,Miller R-II School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2902548,Aurora city,29,9700000US2904020,Aurora R-VIII School District,99.983,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2902548,Aurora city,29,9700000US2930810,Verona R-VII School District,0.017,census_tiger_2023_polygon_intersection,low,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2941168,Lebanon city,29,9700000US2918270,Lebanon R-III School District,98.311,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2905495,Big Lake village,29,9700000US2910260,Craig R-III School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2925066,Forest City city,29,9700000US2923190,South Holt County R-I School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2925228,Fortescue town,29,9700000US2910260,Craig R-III School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2945596,Maitland city,29,9700000US2922560,Nodaway-Holt R-VII School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2970270,Stanberry city,29,9700000US2929340,Stanberry R-II School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2937592,Joplin city,29,9700000US2927900,Seneca R-VII School District,0.524,census_tiger_2023_polygon_intersection,low,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2937592,Joplin city,29,9700000US2910800,Diamond R-IV School District,1.292,census_tiger_2023_polygon_intersection,low,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2937592,Joplin city,29,9700000US2916350,Joplin School District,85.249,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2937592,Joplin city,29,9700000US2931500,Webb City R-VII School District,10.156,census_tiger_2023_polygon_intersection,low,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2937592,Joplin city,29,9700000US2907350,Carl Junction R-I School District,2.779,census_tiger_2023_polygon_intersection,low,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2951572,Neosho city,29,9700000US2921810,Neosho R-V School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2952292,Newtonia town,29,9700000US2930420,East Newton County R-VI School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2923086,Excelsior Springs city,29,9700000US2911650,Excelsior Springs 40 School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2927190,Gladstone city,29,9700000US2922800,North Kansas City 74 School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2927262,Glenaire city,29,9700000US2918540,Liberty 53 School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2932752,Holt city,29,9700000US2916450,Kearney R-I School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2940988,Lawson city,29,9700000US2918220,Lawson R-XIV School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2953858,Oakview village,29,9700000US2922800,North Kansas City 74 School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2958520,Pleasant Valley city,29,9700000US2922800,North Kansas City 74 School District,97.331,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2958520,Pleasant Valley city,29,9700000US2918540,Liberty 53 School District,2.669,census_tiger_2023_polygon_intersection,low,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2904888,Berger city,29,9700000US2914280,Gasconade County R-I School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2959816,Prathersville village,29,9700000US2911650,Excelsior Springs 40 School District,98.487,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2959816,Prathersville village,29,9700000US2918540,Liberty 53 School District,1.513,census_tiger_2023_polygon_intersection,low,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2960590,Randolph village,29,9700000US2922800,North Kansas City 74 School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2971368,Sugar Creek city,29,9700000US2916400,Kansas City 33 School District,0.045,census_tiger_2023_polygon_intersection,low,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2971368,Sugar Creek city,29,9700000US2915480,Independence 30 School District,32.108,census_tiger_2023_polygon_intersection,low,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2971368,Sugar Creek city,29,9700000US2922800,North Kansas City 74 School District,1.156,census_tiger_2023_polygon_intersection,low,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2971368,Sugar Creek city,29,9700000US2912290,Fort Osage R-I School District,65.605,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2971368,Sugar Creek city,29,9700000US2918540,Liberty 53 School District,1.085,census_tiger_2023_polygon_intersection,low,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2973127,Three Creeks village,29,9700000US2931110,Washington School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2912079,Cave town,29,9700000US2930450,Troy R-III School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2972340,Tarkio city,29,9700000US2929940,Tarkio R-I School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2978622,Westboro city,29,9700000US2929940,Tarkio R-I School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2962030,Ritchey town,29,9700000US2930420,East Newton County R-VI School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2958628,Pocahontas town,29,9700000US2915600,Jackson R-II School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2916228,Cool Valley city,29,9700000US2922650,Normandy Schools Collaborative,8.390,census_tiger_2023_polygon_intersection,low,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2916228,Cool Valley city,29,9700000US2912010,Ferguson-Florissant R-II School District,91.610,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US2948134,Millard village,29,9700000US2916740,Kirksville R-III School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
