#ASSMT_CD,HIGHEST_RECENT_IND,LONG_SCHOOL_YEAR,SCHOOL_DSTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,SUBGRP_DESC,TEST_CMPNT_TYP_CD,NATIONAL_NUM_TESTED_CNT,STATE_NUM_TESTED_CNT,DSTRCT_NUM_TESTED_CNT,INSTN_NUM_TESTED_CNT,NATIONAL_AVG_SCORE_VAL,STATE_AVG_SCORE_VAL,DSTRCT_AVG_SCORE_VAL,INSTN_AVG_SCORE_VAL
"SAT","Highest","2024-25","667","Gwinnett County","4052","Dacula High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","4964","183","521","532.9","556.5","539.3"
"SAT","Highest","2024-25","667","Gwinnett County","4052","Dacula High School","All Students","Math Section Score - New","2004965.","44722","4964","183","508","504.1","553.4","525"
"SAT","Highest","2024-25","667","Gwinnett County","4556","North Gwinnett High School","All Students","Combined Test Score","2004965.","44722","4964","411","1029","1037","1109.9","1205.6"
"SAT","Highest","2024-25","667","Gwinnett County","4556","North Gwinnett High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","4964","411","521","532.9","556.5","594.2"
"SAT","Highest","2024-25","667","Gwinnett County","4556","North Gwinnett High School","All Students","Math Section Score - New","2004965.","44722","4964","411","508","504.1","553.4","611.4"
"SAT","Highest","2024-25","667","Gwinnett County","5550","Duluth High School","All Students","Combined Test Score","2004965.","44722","4964","189","1029","1037","1109.9","1063"
"SAT","Highest","2024-25","667","Gwinnett County","5550","Duluth High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","4964","189","521","532.9","556.5","529.7"
"SAT","Highest","2024-25","667","Gwinnett County","5550","Duluth High School","All Students","Math Section Score - New","2004965.","44722","4964","189","508","504.1","553.4","533.2"
"SAT","Highest","2024-25","668","Habersham County","2052","Habersham Central High School","All Students","Combined Test Score","2004965.","44722","109","109","1029","1037","1082","1082"
"SAT","Highest","2024-25","668","Habersham County","2052","Habersham Central High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","109","109","521","532.9","557.4","557.4"
"SAT","Highest","2024-25","668","Habersham County","2052","Habersham Central High School","All Students","Math Section Score - New","2004965.","44722","109","109","508","504.1","524.6","524.6"
"SAT","Highest","2024-25","669","Hall County","0102","Chestatee High School","All Students","Combined Test Score","2004965.","44722","611","78","1029","1037","1038.5","1043.6"
"SAT","Highest","2024-25","669","Hall County","0102","Chestatee High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","611","78","521","532.9","534.7","539.2"
"SAT","Highest","2024-25","669","Hall County","0102","Chestatee High School","All Students","Math Section Score - New","2004965.","44722","611","78","508","504.1","503.9","504.4"
"SAT","Highest","2024-25","669","Hall County","0105","Lanier College and Career Academy","All Students","Combined Test Score","2004965.","44722","611","TFS","1029","1037","1038.5","TFS"
"SAT","Highest","2024-25","669","Hall County","0105","Lanier College and Career Academy","All Students","Evidence Based Reading and Writing - New","2004965.","44721","611","TFS","521","532.9","534.7","TFS"
"SAT","Highest","2024-25","669","Hall County","0105","Lanier College and Career Academy","All Students","Math Section Score - New","2004965.","44722","611","TFS","508","504.1","503.9","TFS"
"SAT","Highest","2024-25","669","Hall County","0189","West Hall High School","All Students","Combined Test Score","2004965.","44722","611","72","1029","1037","1038.5","978.6"
"SAT","Highest","2024-25","669","Hall County","0189","West Hall High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","611","72","521","532.9","534.7","501.9"
"SAT","Highest","2024-25","669","Hall County","0189","West Hall High School","All Students","Math Section Score - New","2004965.","44722","611","72","508","504.1","503.9","476.7"
"SAT","Highest","2024-25","669","Hall County","0202","Flowery Branch High","All Students","Combined Test Score","2004965.","44722","611","129","1029","1037","1038.5","1057.4"
"SAT","Highest","2024-25","669","Hall County","0202","Flowery Branch High","All Students","Evidence Based Reading and Writing - New","2004965.","44721","611","129","521","532.9","534.7","546"
"SAT","Highest","2024-25","669","Hall County","0202","Flowery Branch High","All Students","Math Section Score - New","2004965.","44722","611","129","508","504.1","503.9","511.5"
"SAT","Highest","2024-25","669","Hall County","0391","Cherokee Bluff High School","All Students","Combined Test Score","2004965.","44722","611","134","1029","1037","1038.5","1050.5"
"SAT","Highest","2024-25","669","Hall County","0391","Cherokee Bluff High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","611","134","521","532.9","534.7","538.1"
"SAT","Highest","2024-25","669","Hall County","0391","Cherokee Bluff High School","All Students","Math Section Score - New","2004965.","44722","611","134","508","504.1","503.9","512.4"
"SAT","Highest","2024-25","669","Hall County","1552","East Hall High School","All Students","Combined Test Score","2004965.","44722","611","49","1029","1037","1038.5","986.1"
"SAT","Highest","2024-25","669","Hall County","1552","East Hall High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","611","49","521","532.9","534.7","512"
"SAT","Highest","2024-25","669","Hall County","1552","East Hall High School","All Students","Math Section Score - New","2004965.","44722","611","49","508","504.1","503.9","474.1"
"SAT","Highest","2024-25","669","Hall County","1556","North Hall High School","All Students","Combined Test Score","2004965.","44722","611","86","1029","1037","1038.5","1076.9"
"SAT","Highest","2024-25","669","Hall County","1556","North Hall High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","611","86","521","532.9","534.7","550.6"
"SAT","Highest","2024-25","669","Hall County","1556","North Hall High School","All Students","Math Section Score - New","2004965.","44722","611","86","508","504.1","503.9","526.3"
"SAT","Highest","2024-25","669","Hall County","4752","Johnson High School","All Students","Combined Test Score","2004965.","44722","611","61","1029","1037","1038.5","1031.5"
"SAT","Highest","2024-25","669","Hall County","4752","Johnson High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","611","61","521","532.9","534.7","534.6"
"SAT","Highest","2024-25","669","Hall County","4752","Johnson High School","All Students","Math Section Score - New","2004965.","44722","611","61","508","504.1","503.9","496.9"
"SAT","Highest","2024-25","670","Hancock County","0288","Hancock Central High School","All Students","Combined Test Score","2004965.","44722","13","13","1029","1037","867.7","867.7"
"SAT","Highest","2024-25","670","Hancock County","0288","Hancock Central High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","13","13","521","532.9","456.2","456.2"
"SAT","Highest","2024-25","670","Hancock County","0288","Hancock Central High School","All Students","Math Section Score - New","2004965.","44722","13","13","508","504.1","411.5","411.5"
"SAT","Highest","2024-25","671","Haralson County","3050","Haralson County High School","All Students","Combined Test Score","2004965.","44722","74","74","1029","1037","978.8","978.8"
"SAT","Highest","2024-25","671","Haralson County","3050","Haralson County High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","74","74","521","532.9","505.7","505.7"
"SAT","Highest","2024-25","671","Haralson County","3050","Haralson County High School","All Students","Math Section Score - New","2004965.","44722","74","74","508","504.1","473.1","473.1"
"SAT","Highest","2024-25","672","Harris County","0299","Harris County High School","All Students","Combined Test Score","2004965.","44722","107","107","1029","1037","1109.8","1109.8"
"SAT","Highest","2024-25","672","Harris County","0299","Harris County High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","107","107","521","532.9","575","575"
"SAT","Highest","2024-25","672","Harris County","0299","Harris County High School","All Students","Math Section Score - New","2004965.","44722","107","107","508","504.1","534.9","534.9"
"SAT","Highest","2024-25","673","Hart County","3050","Hart County High School","All Students","Combined Test Score","2004965.","44722","89","89","1029","1037","1023.7","1023.7"
"SAT","Highest","2024-25","673","Hart County","3050","Hart County High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","89","89","521","532.9","533","533"
"SAT","Highest","2024-25","673","Hart County","3050","Hart County High School","All Students","Math Section Score - New","2004965.","44722","89","89","508","504.1","490.7","490.7"
"SAT","Highest","2024-25","674","Heard County","0110","Heard County High School","All Students","Combined Test Score","2004965.","44722","54","54","1029","1037","1025.2","1025.2"
"SAT","Highest","2024-25","674","Heard County","0110","Heard County High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","54","54","521","532.9","538.1","538.1"
"SAT","Highest","2024-25","674","Heard County","0110","Heard County High School","All Students","Math Section Score - New","2004965.","44722","54","54","508","504.1","487","487"
"SAT","Highest","2024-25","675","Henry County","0101","Union Grove High","All Students","Combined Test Score","2004965.","44722","1490","197","1029","1037","979.9","1064.5"
"SAT","Highest","2024-25","675","Henry County","0101","Union Grove High","All Students","Evidence Based Reading and Writing - New","2004965.","44721","1490","197","521","532.9","509.4","547"
"SAT","Highest","2024-25","675","Henry County","0101","Union Grove High","All Students","Math Section Score - New","2004965.","44722","1490","197","508","504.1","470.5","517.5"
"SAT","Highest","2024-25","675","Henry County","0104","Luella High School","All Students","Combined Test Score","2004965.","44722","1490","172","1029","1037","979.9","927.4"
"SAT","Highest","2024-25","675","Henry County","0104","Luella High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","1490","172","521","532.9","509.4","485"
"SAT","Highest","2024-25","675","Henry County","0104","Luella High School","All Students","Math Section Score - New","2004965.","44722","1490","172","508","504.1","470.5","442.4"
"SAT","Highest","2024-25","675","Henry County","0105","Dutchtown High","All Students","Combined Test Score","2004965.","44722","1490","178","1029","1037","979.9","969.1"
"SAT","Highest","2024-25","675","Henry County","0105","Dutchtown High","All Students","Evidence Based Reading and Writing - New","2004965.","44721","1490","178","521","532.9","509.4","499.2"
"SAT","Highest","2024-25","675","Henry County","0105","Dutchtown High","All Students","Math Section Score - New","2004965.","44722","1490","178","508","504.1","470.5","469.9"
"SAT","Highest","2024-25","675","Henry County","0195","Patrick Henry High School","All Students","Combined Test Score","2004965.","44722","1490","TFS","1029","1037","979.9","TFS"
"SAT","Highest","2024-25","675","Henry County","0195","Patrick Henry High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","1490","TFS","521","532.9","509.4","TFS"
"SAT","Highest","2024-25","675","Henry County","0195","Patrick Henry High School","All Students","Math Section Score - New","2004965.","44722","1490","TFS","508","504.1","470.5","TFS"
"SAT","Highest","2024-25","675","Henry County","0214","Locust Grove High","All Students","Combined Test Score","2004965.","44722","1490","129","1029","1037","979.9","983.7"
"SAT","Highest","2024-25","675","Henry County","0214","Locust Grove High","All Students","Evidence Based Reading and Writing - New","2004965.","44721","1490","129","521","532.9","509.4","509.4"
"SAT","Highest","2024-25","675","Henry County","0214","Locust Grove High","All Students","Math Section Score - New","2004965.","44722","1490","129","508","504.1","470.5","474.3"
"SAT","Highest","2024-25","675","Henry County","0215","Hampton Middle School","All Students","Combined Test Score","2004965.","44722","1490","TFS","1029","1037","979.9","TFS"
"SAT","Highest","2024-25","675","Henry County","0215","Hampton Middle School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","1490","TFS","521","532.9","509.4","TFS"
"SAT","Highest","2024-25","675","Henry County","0215","Hampton Middle School","All Students","Math Section Score - New","2004965.","44722","1490","TFS","508","504.1","470.5","TFS"
"SAT","Highest","2024-25","675","Henry County","0295","Stockbridge High School","All Students","Combined Test Score","2004965.","44722","1490","112","1029","1037","979.9","940.4"
"SAT","Highest","2024-25","675","Henry County","0295","Stockbridge High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","1490","112","521","532.9","509.4","491.1"
"SAT","Highest","2024-25","675","Henry County","0295","Stockbridge High School","All Students","Math Section Score - New","2004965.","44722","1490","112","508","504.1","470.5","449.3"
"SAT","Highest","2024-25","675","Henry County","0307","Ola High School","All Students","Combined Test Score","2004965.","44722","1490","207","1029","1037","979.9","1026.7"
"SAT","Highest","2024-25","675","Henry County","0307","Ola High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","1490","207","521","532.9","509.4","528.9"
"SAT","Highest","2024-25","675","Henry County","0307","Ola High School","All Students","Math Section Score - New","2004965.","44722","1490","207","508","504.1","470.5","497.8"
"SAT","Highest","2024-25","675","Henry County","0315","Hampton High School","All Students","Combined Test Score","2004965.","44722","1490","98","1029","1037","979.9","948.1"
"SAT","Highest","2024-25","675","Henry County","0315","Hampton High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","1490","98","521","532.9","509.4","495.9"
"SAT","Highest","2024-25","675","Henry County","0315","Hampton High School","All Students","Math Section Score - New","2004965.","44722","1490","98","508","504.1","470.5","452.1"
"SAT","Highest","2024-25","675","Henry County","0391","Eagle's Landing High School","All Students","Combined Test Score","2004965.","44722","1490","126","1029","1037","979.9","953.1"
"SAT","Highest","2024-25","675","Henry County","0391","Eagle's Landing High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","1490","126","521","532.9","509.4","507"
"SAT","Highest","2024-25","675","Henry County","0391","Eagle's Landing High School","All Students","Math Section Score - New","2004965.","44722","1490","126","508","504.1","470.5","446.1"
"SAT","Highest","2024-25","675","Henry County","0408","Woodland High School","All Students","Combined Test Score","2004965.","44722","1490","142","1029","1037","979.9","1003.4"
"SAT","Highest","2024-25","675","Henry County","0408","Woodland High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","1490","142","521","532.9","509.4","520.8"
"SAT","Highest","2024-25","675","Henry County","0408","Woodland High School","All Students","Math Section Score - New","2004965.","44722","1490","142","508","504.1","470.5","482.5"
"SAT","Highest","2024-25","675","Henry County","3050","McDonough High School","All Students","Combined Test Score","2004965.","44722","1490","105","1029","1037","979.9","910.3"
"SAT","Highest","2024-25","675","Henry County","3050","McDonough High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","1490","105","521","532.9","509.4","478.3"
"SAT","Highest","2024-25","675","Henry County","3050","McDonough High School","All Students","Math Section Score - New","2004965.","44722","1490","105","508","504.1","470.5","432"
"SAT","Highest","2024-25","675","Henry County","4050","McDonough Middle School","All Students","Combined Test Score","2004965.","44722","1490","TFS","1029","1037","979.9","TFS"
"SAT","Highest","2024-25","675","Henry County","4050","McDonough Middle School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","1490","TFS","521","532.9","509.4","TFS"
"SAT","Highest","2024-25","675","Henry County","4050","McDonough Middle School","All Students","Math Section Score - New","2004965.","44722","1490","TFS","508","504.1","470.5","TFS"
"SAT","Highest","2024-25","675","Henry County","5052","Stockbridge Middle School","All Students","Combined Test Score","2004965.","44722","1490","TFS","1029","1037","979.9","TFS"
"SAT","Highest","2024-25","675","Henry County","5052","Stockbridge Middle School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","1490","TFS","521","532.9","509.4","TFS"
"SAT","Highest","2024-25","675","Henry County","5052","Stockbridge Middle School","All Students","Math Section Score - New","2004965.","44722","1490","TFS","508","504.1","470.5","TFS"
"SAT","Highest","2024-25","675","Henry County","6001","Impact Academy","All Students","Combined Test Score","2004965.","44722","1490","19","1029","1037","979.9","947.9"
"SAT","Highest","2024-25","675","Henry County","6001","Impact Academy","All Students","Evidence Based Reading and Writing - New","2004965.","44721","1490","19","521","532.9","509.4","513.7"
"SAT","Highest","2024-25","675","Henry County","6001","Impact Academy","All Students","Math Section Score - New","2004965.","44722","1490","19","508","504.1","470.5","434.2"
"SAT","Highest","2024-25","676","Houston County","0111","Veterans High School","All Students","Combined Test Score","2004965.","44722","758","216","1029","1037","1061.4","1083.1"
"SAT","Highest","2024-25","676","Houston County","0111","Veterans High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","758","216","521","532.9","545.3","556.9"
"SAT","Highest","2024-25","676","Houston County","0111","Veterans High School","All Students","Math Section Score - New","2004965.","44722","758","216","508","504.1","516","526.2"
"SAT","Highest","2024-25","676","Houston County","0192","Houston County High School","All Students","Combined Test Score","2004965.","44722","758","214","1029","1037","1061.4","1084.3"
"SAT","Highest","2024-25","676","Houston County","0192","Houston County High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","758","214","521","532.9","545.3","554"
"SAT","Highest","2024-25","676","Houston County","0192","Houston County High School","All Students","Math Section Score - New","2004965.","44722","758","214","508","504.1","516","530.4"
"SAT","Highest","2024-25","676","Houston County","1054","Perry High School","All Students","Combined Test Score","2004965.","44722","758","106","1029","1037","1061.4","1065.9"
"SAT","Highest","2024-25","676","Houston County","1054","Perry High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","758","106","521","532.9","545.3","548.7"
"SAT","Highest","2024-25","676","Houston County","1054","Perry High School","All Students","Math Section Score - New","2004965.","44722","758","106","508","504.1","516","517.3"
"SAT","Highest","2024-25","676","Houston County","2052","Northside High School","All Students","Combined Test Score","2004965.","44722","758","106","1029","1037","1061.4","1058.7"
"SAT","Highest","2024-25","676","Houston County","2052","Northside High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","758","106","521","532.9","545.3","546.6"
"SAT","Highest","2024-25","676","Houston County","2052","Northside High School","All Students","Math Section Score - New","2004965.","44722","758","106","508","504.1","516","512.1"
"SAT","Highest","2024-25","676","Houston County","4056","Warner Robins High School","All Students","Combined Test Score","2004965.","44722","758","116","1029","1037","1061.4","976.8"
"SAT","Highest","2024-25","676","Houston County","4056","Warner Robins High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","758","116","521","532.9","545.3","503.5"
"SAT","Highest","2024-25","676","Houston County","4056","Warner Robins High School","All Students","Math Section Score - New","2004965.","44722","758","116","508","504.1","516","473.3"
"SAT","Highest","2024-25","677","Irwin County","2050","Irwin County High School","All Students","Combined Test Score","2004965.","44722","35","35","1029","1037","966","966"
"SAT","Highest","2024-25","677","Irwin County","2050","Irwin County High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","35","35","521","532.9","500.9","500.9"
"SAT","Highest","2024-25","677","Irwin County","2050","Irwin County High School","All Students","Math Section Score - New","2004965.","44722","35","35","508","504.1","465.1","465.1"
"SAT","Highest","2024-25","678","Jackson County","0107","East Jackson Comprehensive High School","All Students","Combined Test Score","2004965.","44722","197","52","1029","1037","1061.6","1085.8"
"SAT","Highest","2024-25","678","Jackson County","0107","East Jackson Comprehensive High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","197","52","521","532.9","543.7","555.2"
"SAT","Highest","2024-25","678","Jackson County","0107","East Jackson Comprehensive High School","All Students","Math Section Score - New","2004965.","44722","197","52","508","504.1","518","530.6"
"SAT","Highest","2024-25","678","Jackson County","0191","Jackson County High School","All Students","Combined Test Score","2004965.","44722","197","145","1029","1037","1061.6","1053"
"SAT","Highest","2024-25","678","Jackson County","0191","Jackson County High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","197","145","521","532.9","543.7","539.5"
"SAT","Highest","2024-25","678","Jackson County","0191","Jackson County High School","All Students","Math Section Score - New","2004965.","44722","197","145","508","504.1","518","513.4"
"SAT","Highest","2024-25","679","Jasper County","0108","Jasper County High School","All Students","Combined Test Score","2004965.","44722","39","39","1029","1037","981","981"
"SAT","Highest","2024-25","679","Jasper County","0108","Jasper County High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","39","39","521","532.9","508.7","508.7"
"SAT","Highest","2024-25","679","Jasper County","0108","Jasper County High School","All Students","Math Section Score - New","2004965.","44722","39","39","508","504.1","472.3","472.3"
"SAT","Highest","2024-25","680","Jeff Davis County","0199","Jeff Davis High School","All Students","Combined Test Score","2004965.","44722","27","27","1029","1037","1097.4","1097.4"
"SAT","Highest","2024-25","680","Jeff Davis County","0199","Jeff Davis High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","27","27","521","532.9","571.5","571.5"
"SAT","Highest","2024-25","680","Jeff Davis County","0199","Jeff Davis High School","All Students","Math Section Score - New","2004965.","44722","27","27","508","504.1","525.9","525.9"
"SAT","Highest","2024-25","681","Jefferson County","0196","Jefferson County High School","All Students","Combined Test Score","2004965.","44722","21","21","1029","1037","981.9","981.9"
"SAT","Highest","2024-25","681","Jefferson County","0196","Jefferson County High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","21","21","521","532.9","523.8","523.8"
"SAT","Highest","2024-25","681","Jefferson County","0196","Jefferson County High School","All Students","Math Section Score - New","2004965.","44722","21","21","508","504.1","458.1","458.1"
"SAT","Highest","2024-25","682","Jenkins County","0201","Jenkins County High School","All Students","Combined Test Score","2004965.","44722","16","16","1029","1037","983.1","983.1"
"SAT","Highest","2024-25","682","Jenkins County","0201","Jenkins County High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","16","16","521","532.9","511.9","511.9"
"SAT","Highest","2024-25","682","Jenkins County","0201","Jenkins County High School","All Students","Math Section Score - New","2004965.","44722","16","16","508","504.1","471.3","471.3"
"SAT","Highest","2024-25","683","Johnson County","0201","Johnson County High School","All Students","Combined Test Score","2004965.","44722","33","33","1029","1037","926.1","926.1"
"SAT","Highest","2024-25","683","Johnson County","0201","Johnson County High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","33","33","521","532.9","473.6","473.6"
"SAT","Highest","2024-25","683","Johnson County","0201","Johnson County High School","All Students","Math Section Score - New","2004965.","44722","33","33","508","504.1","452.4","452.4"
"SAT","Highest","2024-25","684","Jones County","0192","Jones County High School","All Students","Combined Test Score","2004965.","44722","109","109","1029","1037","1032.9","1032.9"
"SAT","Highest","2024-25","684","Jones County","0192","Jones County High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","109","109","521","532.9","538.9","538.9"
"SAT","Highest","2024-25","684","Jones County","0192","Jones County High School","All Students","Math Section Score - New","2004965.","44722","109","109","508","504.1","494","494"
"SAT","Highest","2024-25","685","Lamar County","0175","Lamar County High School","All Students","Combined Test Score","2004965.","44722","41","41","1029","1037","1029.3","1029.3"
"SAT","Highest","2024-25","685","Lamar County","0175","Lamar County High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","41","41","521","532.9","535.4","535.4"
"SAT","Highest","2024-25","685","Lamar County","0175","Lamar County High School","All Students","Math Section Score - New","2004965.","44722","41","41","508","504.1","493.9","493.9"
"SAT","Highest","2024-25","686","Lanier County","0201","Lanier County High School","All Students","Combined Test Score","2004965.","44722","25","25","1029","1037","1029.6","1029.6"
"SAT","Highest","2024-25","686","Lanier County","0201","Lanier County High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","25","25","521","532.9","541.6","541.6"
"SAT","Highest","2024-25","686","Lanier County","0201","Lanier County High School","All Students","Math Section Score - New","2004965.","44722","25","25","508","504.1","488","488"
"SAT","Highest","2024-25","687","Laurens County","0110","West Laurens High School","All Students","Combined Test Score","2004965.","44722","132","102","1029","1037","1037.4","1057.8"
"SAT","Highest","2024-25","687","Laurens County","0110","West Laurens High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","132","102","521","532.9","536.9","547.3"
"SAT","Highest","2024-25","687","Laurens County","0110","West Laurens High School","All Students","Math Section Score - New","2004965.","44722","132","102","508","504.1","500.5","510.6"
"SAT","Highest","2024-25","687","Laurens County","0197","East Laurens High School","All Students","Combined Test Score","2004965.","44722","132","27","1029","1037","1037.4","977.8"
"SAT","Highest","2024-25","687","Laurens County","0197","East Laurens High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","132","27","521","532.9","536.9","504.1"
"SAT","Highest","2024-25","687","Laurens County","0197","East Laurens High School","All Students","Math Section Score - New","2004965.","44722","132","27","508","504.1","500.5","473.7"
"SAT","Highest","2024-25","687","Laurens County","0297","East Laurens Middle School","All Students","Combined Test Score","2004965.","44722","132","TFS","1029","1037","1037.4","TFS"
"SAT","Highest","2024-25","687","Laurens County","0297","East Laurens Middle School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","132","TFS","521","532.9","536.9","TFS"
"SAT","Highest","2024-25","687","Laurens County","0297","East Laurens Middle School","All Students","Math Section Score - New","2004965.","44722","132","TFS","508","504.1","500.5","TFS"
"SAT","Highest","2024-25","687","Laurens County","2054","West Laurens Middle School","All Students","Combined Test Score","2004965.","44722","132","TFS","1029","1037","1037.4","TFS"
"SAT","Highest","2024-25","687","Laurens County","2054","West Laurens Middle School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","132","TFS","521","532.9","536.9","TFS"
"SAT","Highest","2024-25","687","Laurens County","2054","West Laurens Middle School","All Students","Math Section Score - New","2004965.","44722","132","TFS","508","504.1","500.5","TFS"
"SAT","Highest","2024-25","688","Lee County","0193","Lee County High School","All Students","Combined Test Score","2004965.","44722","143","143","1029","1037","1039.9","1039.9"
"SAT","Highest","2024-25","688","Lee County","0193","Lee County High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","143","143","521","532.9","540.5","540.5"
"SAT","Highest","2024-25","688","Lee County","0193","Lee County High School","All Students","Math Section Score - New","2004965.","44722","143","143","508","504.1","499.4","499.4"
"SAT","Highest","2024-25","689","Liberty County","0105","Bradwell Institute","All Students","Combined Test Score","2004965.","44722","156","89","1029","1037","978.5","975.1"
"SAT","Highest","2024-25","689","Liberty County","0105","Bradwell Institute","All Students","Evidence Based Reading and Writing - New","2004965.","44721","156","89","521","532.9","513.1","516.7"
"SAT","Highest","2024-25","689","Liberty County","0105","Bradwell Institute","All Students","Math Section Score - New","2004965.","44722","156","89","508","504.1","465.4","458.3"
"SAT","Highest","2024-25","689","Liberty County","0192","Liberty County High School","All Students","Combined Test Score","2004965.","44722","156","67","1029","1037","978.5","983"
"SAT","Highest","2024-25","689","Liberty County","0192","Liberty County High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","156","67","521","532.9","513.1","508.2"
"SAT","Highest","2024-25","689","Liberty County","0192","Liberty County High School","All Students","Math Section Score - New","2004965.","44722","156","67","508","504.1","465.4","474.8"
"SAT","Highest","2024-25","690","Lincoln County","0110","Lincoln County High School","All Students","Combined Test Score","2004965.","44722","27","27","1029","1037","1038.1","1038.1"
"SAT","Highest","2024-25","690","Lincoln County","0110","Lincoln County High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","27","27","521","532.9","531.1","531.1"
"SAT","Highest","2024-25","690","Lincoln County","0110","Lincoln County High School","All Students","Math Section Score - New","2004965.","44722","27","27","508","504.1","507","507"
"SAT","Highest","2024-25","691","Long County","0205","Long County High School","All Students","Combined Test Score","2004965.","44722","92","92","1029","1037","991.2","991.2"
"SAT","Highest","2024-25","691","Long County","0205","Long County High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","92","92","521","532.9","516.4","516.4"
"SAT","Highest","2024-25","691","Long County","0205","Long County High School","All Students","Math Section Score - New","2004965.","44722","92","92","508","504.1","474.8","474.8"
"SAT","Highest","2024-25","692","Lowndes County","5050","Lowndes High School","All Students","Combined Test Score","2004965.","44722","255","255","1029","1037","1058.9","1058.9"
"SAT","Highest","2024-25","692","Lowndes County","5050","Lowndes High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","255","255","521","532.9","546.4","546.4"
"SAT","Highest","2024-25","692","Lowndes County","5050","Lowndes High School","All Students","Math Section Score - New","2004965.","44722","255","255","508","504.1","512.4","512.4"
"SAT","Highest","2024-25","693","Lumpkin County","0101","Lumpkin County High School","All Students","Combined Test Score","2004965.","44722","92","92","1029","1037","1082.9","1082.9"
"SAT","Highest","2024-25","693","Lumpkin County","0101","Lumpkin County High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","92","92","521","532.9","562.4","562.4"
"SAT","Highest","2024-25","693","Lumpkin County","0101","Lumpkin County High School","All Students","Math Section Score - New","2004965.","44722","92","92","508","504.1","520.5","520.5"
"SAT","Highest","2024-25","694","Macon County","2060","Macon County High School","All Students","Combined Test Score","2004965.","44722","TFS","TFS","1029","1037","TFS","TFS"
"SAT","Highest","2024-25","694","Macon County","2060","Macon County High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","TFS","TFS","521","532.9","TFS","TFS"
"SAT","Highest","2024-25","694","Macon County","2060","Macon County High School","All Students","Math Section Score - New","2004965.","44722","TFS","TFS","508","504.1","TFS","TFS"
"SAT","Highest","2024-25","695","Madison County","5050","Madison County High School","All Students","Combined Test Score","2004965.","44722","80","80","1029","1037","1074.8","1074.8"
"SAT","Highest","2024-25","695","Madison County","5050","Madison County High School","All Students","Evidence Based Reading and Writing - New","2004965.","44721","80","80","521","532.9","557.3","557.3"
"SAT","Highest","2024-25","695","Madison County","5050","Madison County High School","All Students","Math Section Score - New","2004965.","44722","80","80","508","504.1","517.5","517.5"
